n,instance,tolerance,run,final_cost,final_rpd_pct,pull_offer_count,pull_accept_count,ar_pct
500,500.10.2,1,3,1744.2465511722412,-1.2730784713723742,83,49,59.036144578313255
500,500.10.2,1,4,1738.1247517404256,-1.6195813276988893,75,29,38.666666666666664
500,500.10.2,1,5,1745.6263159206428,-1.194981756230891,77,40,51.94805194805194
500,500.10.2,1,6,1745.694483227708,-1.1911233863399426,82,29,35.36585365853659
500,500.10.2,1,7,1745.9454016441448,-1.1769210347325947,80,33,41.25
500,500.10.2,1,8,1750.4128441889384,-0.9240572126673763,81,25,30.864197530864196
500,500.10.2,1,9,1760.5604324634153,-0.3496887837283569,81,52,64.19753086419753
500,500.10.2,1,10,1757.274719542204,-0.535664970133899,75,41,54.666666666666664
500,500.10.2,2,1,1746.634207984546,-1.1379335822583376,72,39,54.166666666666664
500,500.10.2,2,2,1742.2089985247378,-1.3884069495656215,80,55,68.75
500,500.10.2,2,3,1755.7614888711637,-0.6213160528974547,83,49,59.036144578313255
500,500.10.2,2,4,1736.6494509364663,-1.7030855241702663,74,29,39.189189189189186
500,500.10.2,2,5,1742.636038454997,-1.3642358611056982,78,45,57.692307692307686
500,500.10.2,2,6,1755.0495575474338,-0.6616124134575018,82,56,68.29268292682927
500,500.10.2,2,7,1748.5353865334037,-1.0303240787286723,80,44,55.00000000000001
500,500.10.2,2,8,1742.1403943107807,-1.3922900490295833,82,35,42.68292682926829
500,500.10.2,2,9,1746.8438546952493,-1.1260672699285652,77,57,74.02597402597402
500,500.10.2,2,10,1753.5095226822182,-0.7487806530548851,74,51,68.91891891891892
500,500.40.1,0.5,1,14231.328907778501,0.6310797044557224,59,29,49.152542372881356
500,500.40.1,0.5,2,13979.908513498676,-1.1467378064774967,45,31,68.88888888888889
500,500.40.1,0.5,3,14035.678407941386,-0.7523835807308085,46,19,41.30434782608695
500,500.40.1,0.5,4,14147.84353045241,0.04074666428077933,50,23,46.0
500,500.40.1,0.5,5,14179.761529835878,0.2664418724218084,43,25,58.139534883720934
500,500.40.1,0.5,6,14120.876963642208,-0.14993649339325826,48,21,43.75
500,500.40.1,0.5,7,14065.215632125733,-0.543523060367262,45,17,37.77777777777778
500,500.40.1,0.5,8,14080.964671300571,-0.43216010707303587,43,20,46.51162790697674
500,500.40.1,0.5,9,14162.423227750178,0.14384108999084688,48,22,45.83333333333333
500,500.40.1,0.5,10,14052.222838635,-0.6353963383880459,41,13,31.70731707317073
500,500.40.1,1,1,14213.4239229002,0.5044718541227421,57,36,63.1578947368421
500,500.40.1,1,2,13943.790690088092,-1.4021303695989509,45,30,66.66666666666666
500,500.40.1,1,3,14030.608441066921,-0.7882337985108522,46,20,43.47826086956522
500,500.40.1,1,4,14096.951055191694,-0.31911886672518097,50,23,46.0
500,500.40.1,1,5,14179.761529835878,0.2664418724218084,43,25,58.139534883720934
500,500.40.1,1,6,14089.709384792153,-0.37032540659871616,49,24,48.97959183673469
500,500.40.1,1,7,14085.448001984623,-0.4004580495679448,46,30,65.21739130434783
500,500.40.1,1,8,14058.537614229765,-0.5907439598006042,43,28,65.11627906976744
500,500.40.1,1,9,14188.952952267846,0.3314352942830054,51,24,47.05882352941176
500,500.40.1,1,10,14064.547178419965,-0.5482497600718218,43,19,44.18604651162791
500,500.40.1,2,1,14076.206225463726,-0.46580752997921404,53,44,83.01886792452831
500,500.40.1,2,2,14082.336459943792,-0.4224600591584565,52,30,57.692307692307686
500,500.40.1,2,3,14067.480850484326,-0.5275054859953483,42,32,76.19047619047619
500,500.40.1,2,4,14111.604455165776,-0.21550328238385016,52,33,63.46153846153846
500,500.40.1,2,5,14139.796047671862,-0.016157851548867456,42,37,88.09523809523809
500,500.40.1,2,6,14102.508800404981,-0.27981952193737974,49,33,67.3469387755102
500,500.40.1,2,7,14116.338245200313,-0.18203020299986386,47,28,59.57446808510638
500,500.40.1,2,8,14122.655897521394,-0.1373574828071487,42,27,64.28571428571429
500,500.40.1,2,9,14198.87158317305,0.4015708763954457,51,42,82.35294117647058
500,500.40.1,2,10,14042.817431902453,-0.7019028635825013,42,22,52.38095238095239
