instance,customers,run,method,checkpoint,q,BestCost,BKS
20.10.1,20,10,ims,0,0/8,1594.5478375709608,1190.6920375792722
20.10.1,20,10,ims,1,1/8,1190.6920375792722,1190.6920375792722
20.10.1,20,10,ims,2,2/8,1190.6920375792722,1190.6920375792722
20.10.1,20,10,ims,3,3/8,1190.6920375792722,1190.6920375792722
20.10.1,20,10,ims,4,4/8,1190.6920375792722,1190.6920375792722
20.10.1,20,10,ims,5,5/8,1190.6920375792722,1190.6920375792722
20.10.1,20,10,ims,6,6/8,1190.6920375792722,1190.6920375792722
20.10.1,20,10,ims,7,7/8,1190.6920375792722,1190.6920375792722
20.10.1,20,10,ims,8,8/8,1190.6920375792722,1190.6920375792722
20.10.1,20,1,sats,0,0/8,1748.0903851692174,1190.6920375792722
20.10.1,20,1,sats,1,1/8,1190.6920375792722,1190.6920375792722
20.10.1,20,1,sats,2,2/8,1190.6920375792722,1190.6920375792722
20.10.1,20,1,sats,3,3/8,1190.6920375792722,1190.6920375792722
20.10.1,20,1,sats,4,4/8,1190.6920375792722,1190.6920375792722
20.10.1,20,1,sats,5,5/8,1190.6920375792722,1190.6920375792722
20.10.1,20,1,sats,6,6/8,1190.6920375792722,1190.6920375792722
20.10.1,20,1,sats,7,7/8,1190.6920375792722,1190.6920375792722
20.10.1,20,1,sats,8,8/8,1190.6920375792722,1190.6920375792722
20.10.1,20,2,sats,0,0/8,1782.4666706522712,1190.6920375792722
20.10.1,20,2,sats,1,1/8,1190.6920375792722,1190.6920375792722
20.10.1,20,2,sats,2,2/8,1190.6920375792722,1190.6920375792722
20.10.1,20,2,sats,3,3/8,1190.6920375792722,1190.6920375792722
20.10.1,20,2,sats,4,4/8,1190.6920375792722,1190.6920375792722
20.10.1,20,2,sats,5,5/8,1190.6920375792722,1190.6920375792722
20.10.1,20,2,sats,6,6/8,1190.6920375792722,1190.6920375792722
20.10.1,20,2,sats,7,7/8,1190.6920375792722,1190.6920375792722
20.10.1,20,2,sats,8,8/8,1190.6920375792722,1190.6920375792722
20.10.1,20,3,sats,0,0/8,1567.5658298279402,1190.6920375792722
20.10.1,20,3,sats,1,1/8,1190.6920375792722,1190.6920375792722
20.10.1,20,3,sats,2,2/8,1190.6920375792722,1190.6920375792722
20.10.1,20,3,sats,3,3/8,1190.6920375792722,1190.6920375792722
20.10.1,20,3,sats,4,4/8,1190.6920375792722,1190.6920375792722
20.10.1,20,3,sats,5,5/8,1190.6920375792722,1190.6920375792722
20.10.1,20,3,sats,6,6/8,1190.6920375792722,1190.6920375792722
20.10.1,20,3,sats,7,7/8,1190.6920375792722,1190.6920375792722
20.10.1,20,3,sats,8,8/8,1190.6920375792722,1190.6920375792722
20.10.1,20,4,sats,0,0/8,1668.495208110343,1190.6920375792722
20.10.1,20,4,sats,1,1/8,1190.6920375792722,1190.6920375792722
20.10.1,20,4,sats,2,2/8,1190.6920375792722,1190.6920375792722
20.10.1,20,4,sats,3,3/8,1190.6920375792722,1190.6920375792722
20.10.1,20,4,sats,4,4/8,1190.6920375792722,1190.6920375792722
20.10.1,20,4,sats,5,5/8,1190.6920375792722,1190.6920375792722
20.10.1,20,4,sats,6,6/8,1190.6920375792722,1190.6920375792722
20.10.1,20,4,sats,7,7/8,1190.6920375792722,1190.6920375792722
20.10.1,20,4,sats,8,8/8,1190.6920375792722,1190.6920375792722
20.10.1,20,5,sats,0,0/8,1748.0903851692174,1190.6920375792722
20.10.1,20,5,sats,1,1/8,1190.6920375792722,1190.6920375792722
20.10.1,20,5,sats,2,2/8,1190.6920375792722,1190.6920375792722
20.10.1,20,5,sats,3,3/8,1190.6920375792722,1190.6920375792722
20.10.1,20,5,sats,4,4/8,1190.6920375792722,1190.6920375792722
20.10.1,20,5,sats,5,5/8,1190.6920375792722,1190.6920375792722
20.10.1,20,5,sats,6,6/8,1190.6920375792722,1190.6920375792722
20.10.1,20,5,sats,7,7/8,1190.6920375792722,1190.6920375792722
20.10.1,20,5,sats,8,8/8,1190.6920375792722,1190.6920375792722
20.10.1,20,6,sats,0,0/8,1567.5658298279402,1190.6920375792722
20.10.1,20,6,sats,1,1/8,1190.6920375792722,1190.6920375792722
20.10.1,20,6,sats,2,2/8,1190.6920375792722,1190.6920375792722
20.10.1,20,6,sats,3,3/8,1190.6920375792722,1190.6920375792722
20.10.1,20,6,sats,4,4/8,1190.6920375792722,1190.6920375792722
20.10.1,20,6,sats,5,5/8,1190.6920375792722,1190.6920375792722
20.10.1,20,6,sats,6,6/8,1190.6920375792722,1190.6920375792722
20.10.1,20,6,sats,7,7/8,1190.6920375792722,1190.6920375792722
20.10.1,20,6,sats,8,8/8,1190.6920375792722,1190.6920375792722
20.10.1,20,7,sats,0,0/8,1816.085696946536,1190.6920375792722
20.10.1,20,7,sats,1,1/8,1190.6920375792722,1190.6920375792722
20.10.1,20,7,sats,2,2/8,1190.6920375792722,1190.6920375792722
20.10.1,20,7,sats,3,3/8,1190.6920375792722,1190.6920375792722
20.10.1,20,7,sats,4,4/8,1190.6920375792722,1190.6920375792722
20.10.1,20,7,sats,5,5/8,1190.6920375792722,1190.6920375792722
20.10.1,20,7,sats,6,6/8,1190.6920375792722,1190.6920375792722
20.10.1,20,7,sats,7,7/8,1190.6920375792722,1190.6920375792722
20.10.1,20,7,sats,8,8/8,1190.6920375792722,1190.6920375792722
20.10.1,20,8,sats,0,0/8,1800.9461117523865,1190.6920375792722
20.10.1,20,8,sats,1,1/8,1190.6920375792722,1190.6920375792722
20.10.1,20,8,sats,2,2/8,1190.6920375792722,1190.6920375792722
20.10.1,20,8,sats,3,3/8,1190.6920375792722,1190.6920375792722
20.10.1,20,8,sats,4,4/8,1190.6920375792722,1190.6920375792722
20.10.1,20,8,sats,5,5/8,1190.6920375792722,1190.6920375792722
20.10.1,20,8,sats,6,6/8,1190.6920375792722,1190.6920375792722
20.10.1,20,8,sats,7,7/8,1190.6920375792722,1190.6920375792722
20.10.1,20,8,sats,8,8/8,1190.6920375792722,1190.6920375792722
20.10.1,20,9,sats,0,0/8,1541.1186129559321,1190.6920375792722
20.10.1,20,9,sats,1,1/8,1190.6920375792722,1190.6920375792722
20.10.1,20,9,sats,2,2/8,1190.6920375792722,1190.6920375792722
20.10.1,20,9,sats,3,3/8,1190.6920375792722,1190.6920375792722
20.10.1,20,9,sats,4,4/8,1190.6920375792722,1190.6920375792722
20.10.1,20,9,sats,5,5/8,1190.6920375792722,1190.6920375792722
20.10.1,20,9,sats,6,6/8,1190.6920375792722,1190.6920375792722
20.10.1,20,9,sats,7,7/8,1190.6920375792722,1190.6920375792722
20.10.1,20,9,sats,8,8/8,1190.6920375792722,1190.6920375792722
20.10.1,20,10,sats,0,0/8,1792.987069391369,1190.6920375792722
20.10.1,20,10,sats,1,1/8,1190.6920375792722,1190.6920375792722
20.10.1,20,10,sats,2,2/8,1190.6920375792722,1190.6920375792722
20.10.1,20,10,sats,3,3/8,1190.6920375792722,1190.6920375792722
20.10.1,20,10,sats,4,4/8,1190.6920375792722,1190.6920375792722
20.10.1,20,10,sats,5,5/8,1190.6920375792722,1190.6920375792722
20.10.1,20,10,sats,6,6/8,1190.6920375792722,1190.6920375792722
20.10.1,20,10,sats,7,7/8,1190.6920375792722,1190.6920375792722
20.10.1,20,10,sats,8,8/8,1190.6920375792722,1190.6920375792722
20.10.2,20,1,coop,0,0/8,1700.8093572048406,1254.6043475032363
20.10.2,20,1,coop,1,1/8,1254.6043475032363,1254.6043475032363
20.10.2,20,1,coop,2,2/8,1254.6043475032363,1254.6043475032363
20.10.2,20,1,coop,3,3/8,1254.6043475032363,1254.6043475032363
20.10.2,20,1,coop,4,4/8,1254.6043475032363,1254.6043475032363
20.10.2,20,1,coop,5,5/8,1254.6043475032363,1254.6043475032363
20.10.2,20,1,coop,6,6/8,1254.6043475032363,1254.6043475032363
20.10.2,20,1,coop,7,7/8,1254.6043475032363,1254.6043475032363
20.10.2,20,1,coop,8,8/8,1254.6043475032363,1254.6043475032363
20.10.2,20,2,coop,0,0/8,1752.4878553485028,1254.6043475032363
20.10.2,20,2,coop,1,1/8,1254.6043475032363,1254.6043475032363
20.10.2,20,2,coop,2,2/8,1254.6043475032363,1254.6043475032363
20.10.2,20,2,coop,3,3/8,1254.6043475032363,1254.6043475032363
20.10.2,20,2,coop,4,4/8,1254.6043475032363,1254.6043475032363
20.10.2,20,2,coop,5,5/8,1254.6043475032363,1254.6043475032363
20.10.2,20,2,coop,6,6/8,1254.6043475032363,1254.6043475032363
20.10.2,20,2,coop,7,7/8,1254.6043475032363,1254.6043475032363
20.10.2,20,2,coop,8,8/8,1254.6043475032363,1254.6043475032363
20.10.2,20,3,coop,0,0/8,1857.0008677841738,1254.6043475032363
20.10.2,20,3,coop,1,1/8,1254.604347503236,1254.6043475032363
20.10.2,20,3,coop,2,2/8,1254.604347503236,1254.6043475032363
20.10.2,20,3,coop,3,3/8,1254.604347503236,1254.6043475032363
20.10.2,20,3,coop,4,4/8,1254.604347503236,1254.6043475032363
20.10.2,20,3,coop,5,5/8,1254.604347503236,1254.6043475032363
20.10.2,20,3,coop,6,6/8,1254.604347503236,1254.6043475032363
20.10.2,20,3,coop,7,7/8,1254.604347503236,1254.6043475032363
20.10.2,20,3,coop,8,8/8,1254.604347503236,1254.6043475032363
20.10.2,20,4,coop,0,0/8,1608.8607576259885,1254.6043475032363
20.10.2,20,4,coop,1,1/8,1254.6043475032363,1254.6043475032363
20.10.2,20,4,coop,2,2/8,1254.6043475032363,1254.6043475032363
20.10.2,20,4,coop,3,3/8,1254.6043475032363,1254.6043475032363
20.10.2,20,4,coop,4,4/8,1254.6043475032363,1254.6043475032363
20.10.2,20,4,coop,5,5/8,1254.6043475032363,1254.6043475032363
20.10.2,20,4,coop,6,6/8,1254.6043475032363,1254.6043475032363
20.10.2,20,4,coop,7,7/8,1254.6043475032363,1254.6043475032363
20.10.2,20,4,coop,8,8/8,1254.6043475032363,1254.6043475032363
20.10.2,20,5,coop,0,0/8,1608.8607576259885,1254.6043475032363
20.10.2,20,5,coop,1,1/8,1254.6043475032363,1254.6043475032363
20.10.2,20,5,coop,2,2/8,1254.6043475032363,1254.6043475032363
20.10.2,20,5,coop,3,3/8,1254.6043475032363,1254.6043475032363
20.10.2,20,5,coop,4,4/8,1254.6043475032363,1254.6043475032363
20.10.2,20,5,coop,5,5/8,1254.6043475032363,1254.6043475032363
20.10.2,20,5,coop,6,6/8,1254.6043475032363,1254.6043475032363
20.10.2,20,5,coop,7,7/8,1254.6043475032363,1254.6043475032363
20.10.2,20,5,coop,8,8/8,1254.6043475032363,1254.6043475032363
20.10.2,20,6,coop,0,0/8,1701.9740115230245,1254.6043475032363
20.10.2,20,6,coop,1,1/8,1254.6043475032363,1254.6043475032363
20.10.2,20,6,coop,2,2/8,1254.6043475032363,1254.6043475032363
20.10.2,20,6,coop,3,3/8,1254.6043475032363,1254.6043475032363
20.10.2,20,6,coop,4,4/8,1254.6043475032363,1254.6043475032363
20.10.2,20,6,coop,5,5/8,1254.6043475032363,1254.6043475032363
20.10.2,20,6,coop,6,6/8,1254.6043475032363,1254.6043475032363
20.10.2,20,6,coop,7,7/8,1254.6043475032363,1254.6043475032363
20.10.2,20,6,coop,8,8/8,1254.6043475032363,1254.6043475032363
20.10.2,20,7,coop,0,0/8,1737.0910422491982,1254.6043475032363
20.10.2,20,7,coop,1,1/8,1254.6043475032363,1254.6043475032363
20.10.2,20,7,coop,2,2/8,1254.6043475032363,1254.6043475032363
20.10.2,20,7,coop,3,3/8,1254.6043475032363,1254.6043475032363
20.10.2,20,7,coop,4,4/8,1254.6043475032363,1254.6043475032363
20.10.2,20,7,coop,5,5/8,1254.6043475032363,1254.6043475032363
20.10.2,20,7,coop,6,6/8,1254.6043475032363,1254.6043475032363
20.10.2,20,7,coop,7,7/8,1254.6043475032363,1254.6043475032363
20.10.2,20,7,coop,8,8/8,1254.6043475032363,1254.6043475032363
20.10.2,20,8,coop,0,0/8,1737.0910422491982,1254.6043475032363
20.10.2,20,8,coop,1,1/8,1254.6043475032363,1254.6043475032363
20.10.2,20,8,coop,2,2/8,1254.6043475032363,1254.6043475032363
20.10.2,20,8,coop,3,3/8,1254.6043475032363,1254.6043475032363
20.10.2,20,8,coop,4,4/8,1254.6043475032363,1254.6043475032363
20.10.2,20,8,coop,5,5/8,1254.6043475032363,1254.6043475032363
20.10.2,20,8,coop,6,6/8,1254.6043475032363,1254.6043475032363
20.10.2,20,8,coop,7,7/8,1254.6043475032363,1254.6043475032363
20.10.2,20,8,coop,8,8/8,1254.6043475032363,1254.6043475032363
20.10.2,20,9,coop,0,0/8,1752.4878553485028,1254.6043475032363
20.10.2,20,9,coop,1,1/8,1254.6043475032363,1254.6043475032363
20.10.2,20,9,coop,2,2/8,1254.6043475032363,1254.6043475032363
20.10.2,20,9,coop,3,3/8,1254.6043475032363,1254.6043475032363
20.10.2,20,9,coop,4,4/8,1254.6043475032363,1254.6043475032363
20.10.2,20,9,coop,5,5/8,1254.6043475032363,1254.6043475032363
20.10.2,20,9,coop,6,6/8,1254.6043475032363,1254.6043475032363
20.10.2,20,9,coop,7,7/8,1254.6043475032363,1254.6043475032363
20.10.2,20,9,coop,8,8/8,1254.6043475032363,1254.6043475032363
20.10.2,20,10,coop,0,0/8,1700.8093572048406,1254.6043475032363
20.10.2,20,10,coop,1,1/8,1254.6043475032363,1254.6043475032363
20.10.2,20,10,coop,2,2/8,1254.6043475032363,1254.6043475032363
20.10.2,20,10,coop,3,3/8,1254.6043475032363,1254.6043475032363
20.10.2,20,10,coop,4,4/8,1254.6043475032363,1254.6043475032363
20.10.2,20,10,coop,5,5/8,1254.6043475032363,1254.6043475032363
20.10.2,20,10,coop,6,6/8,1254.6043475032363,1254.6043475032363
20.10.2,20,10,coop,7,7/8,1254.6043475032363,1254.6043475032363
20.10.2,20,10,coop,8,8/8,1254.6043475032363,1254.6043475032363
20.10.2,20,1,ims,0,0/8,1700.8093572048406,1254.6043475032363
20.10.2,20,1,ims,1,1/8,1254.6043475032363,1254.6043475032363
20.10.2,20,1,ims,2,2/8,1254.6043475032363,1254.6043475032363
20.10.2,20,1,ims,3,3/8,1254.6043475032363,1254.6043475032363
20.10.2,20,1,ims,4,4/8,1254.6043475032363,1254.6043475032363
20.10.2,20,1,ims,5,5/8,1254.6043475032363,1254.6043475032363
20.10.2,20,1,ims,6,6/8,1254.6043475032363,1254.6043475032363
20.10.2,20,1,ims,7,7/8,1254.6043475032363,1254.6043475032363
20.10.2,20,1,ims,8,8/8,1254.6043475032363,1254.6043475032363
20.10.2,20,2,ims,0,0/8,1752.4878553485028,1254.6043475032363
20.10.2,20,2,ims,1,1/8,1254.6043475032363,1254.6043475032363
20.10.2,20,2,ims,2,2/8,1254.6043475032363,1254.6043475032363
20.10.2,20,2,ims,3,3/8,1254.6043475032363,1254.6043475032363
20.10.2,20,2,ims,4,4/8,1254.6043475032363,1254.6043475032363
20.10.2,20,2,ims,5,5/8,1254.6043475032363,1254.6043475032363
20.10.2,20,2,ims,6,6/8,1254.6043475032363,1254.6043475032363
20.10.2,20,2,ims,7,7/8,1254.6043475032363,1254.6043475032363
20.10.2,20,2,ims,8,8/8,1254.6043475032363,1254.6043475032363
20.10.2,20,3,ims,0,0/8,1857.0008677841738,1254.6043475032363
20.10.2,20,3,ims,1,1/8,1254.6043475032363,1254.6043475032363
20.10.2,20,3,ims,2,2/8,1254.6043475032363,1254.6043475032363
20.10.2,20,3,ims,3,3/8,1254.6043475032363,1254.6043475032363
20.10.2,20,3,ims,4,4/8,1254.6043475032363,1254.6043475032363
20.10.2,20,3,ims,5,5/8,1254.6043475032363,1254.6043475032363
20.10.2,20,3,ims,6,6/8,1254.6043475032363,1254.6043475032363
20.10.2,20,3,ims,7,7/8,1254.6043475032363,1254.6043475032363
20.10.2,20,3,ims,8,8/8,1254.6043475032363,1254.6043475032363
20.10.2,20,4,ims,0,0/8,1608.8607576259885,1254.6043475032363
20.10.2,20,4,ims,1,1/8,1254.6043475032363,1254.6043475032363
20.10.2,20,4,ims,2,2/8,1254.6043475032363,1254.6043475032363
20.10.2,20,4,ims,3,3/8,1254.6043475032363,1254.6043475032363
20.10.2,20,4,ims,4,4/8,1254.6043475032363,1254.6043475032363
20.10.2,20,4,ims,5,5/8,1254.6043475032363,1254.6043475032363
20.10.2,20,4,ims,6,6/8,1254.6043475032363,1254.6043475032363
20.10.2,20,4,ims,7,7/8,1254.6043475032363,1254.6043475032363
20.10.2,20,4,ims,8,8/8,1254.6043475032363,1254.6043475032363
20.10.2,20,5,ims,0,0/8,1608.8607576259885,1254.6043475032363
20.10.2,20,5,ims,1,1/8,1254.6043475032363,1254.6043475032363
20.10.2,20,5,ims,2,2/8,1254.6043475032363,1254.6043475032363
20.10.2,20,5,ims,3,3/8,1254.6043475032363,1254.6043475032363
20.10.2,20,5,ims,4,4/8,1254.6043475032363,1254.6043475032363
20.10.2,20,5,ims,5,5/8,1254.6043475032363,1254.6043475032363
20.10.2,20,5,ims,6,6/8,1254.6043475032363,1254.6043475032363
20.10.2,20,5,ims,7,7/8,1254.6043475032363,1254.6043475032363
20.10.2,20,5,ims,8,8/8,1254.6043475032363,1254.6043475032363
20.10.2,20,6,ims,0,0/8,1701.9740115230245,1254.6043475032363
20.10.2,20,6,ims,1,1/8,1254.6043475032363,1254.6043475032363
20.10.2,20,6,ims,2,2/8,1254.6043475032363,1254.6043475032363
20.10.2,20,6,ims,3,3/8,1254.6043475032363,1254.6043475032363
20.10.2,20,6,ims,4,4/8,1254.6043475032363,1254.6043475032363
20.10.2,20,6,ims,5,5/8,1254.6043475032363,1254.6043475032363
20.10.2,20,6,ims,6,6/8,1254.6043475032363,1254.6043475032363
20.10.2,20,6,ims,7,7/8,1254.6043475032363,1254.6043475032363
20.10.2,20,6,ims,8,8/8,1254.6043475032363,1254.6043475032363
20.10.2,20,7,ims,0,0/8,1737.0910422491982,1254.6043475032363
20.10.2,20,7,ims,1,1/8,1254.6043475032363,1254.6043475032363
20.10.2,20,7,ims,2,2/8,1254.6043475032363,1254.6043475032363
20.10.2,20,7,ims,3,3/8,1254.6043475032363,1254.6043475032363
20.10.2,20,7,ims,4,4/8,1254.6043475032363,1254.6043475032363
20.10.2,20,7,ims,5,5/8,1254.6043475032363,1254.6043475032363
20.10.2,20,7,ims,6,6/8,1254.6043475032363,1254.6043475032363
20.10.2,20,7,ims,7,7/8,1254.6043475032363,1254.6043475032363
20.10.2,20,7,ims,8,8/8,1254.6043475032363,1254.6043475032363
20.10.2,20,8,ims,0,0/8,1737.0910422491982,1254.6043475032363
20.10.2,20,8,ims,1,1/8,1254.604347503236,1254.6043475032363
20.10.2,20,8,ims,2,2/8,1254.604347503236,1254.6043475032363
20.10.2,20,8,ims,3,3/8,1254.604347503236,1254.6043475032363
20.10.2,20,8,ims,4,4/8,1254.604347503236,1254.6043475032363
20.10.2,20,8,ims,5,5/8,1254.604347503236,1254.6043475032363
20.10.2,20,8,ims,6,6/8,1254.604347503236,1254.6043475032363
20.10.2,20,8,ims,7,7/8,1254.604347503236,1254.6043475032363
20.10.2,20,8,ims,8,8/8,1254.604347503236,1254.6043475032363
20.10.2,20,9,ims,0,0/8,1752.4878553485028,1254.6043475032363
20.10.2,20,9,ims,1,1/8,1254.6043475032363,1254.6043475032363
20.10.2,20,9,ims,2,2/8,1254.604347503236,1254.6043475032363
20.10.2,20,9,ims,3,3/8,1254.604347503236,1254.6043475032363
20.10.2,20,9,ims,4,4/8,1254.604347503236,1254.6043475032363
20.10.2,20,9,ims,5,5/8,1254.604347503236,1254.6043475032363
20.10.2,20,9,ims,6,6/8,1254.604347503236,1254.6043475032363
20.10.2,20,9,ims,7,7/8,1254.604347503236,1254.6043475032363
20.10.2,20,9,ims,8,8/8,1254.604347503236,1254.6043475032363
20.10.2,20,10,ims,0,0/8,1700.8093572048406,1254.6043475032363
20.10.2,20,10,ims,1,1/8,1254.6043475032363,1254.6043475032363
20.10.2,20,10,ims,2,2/8,1254.6043475032363,1254.6043475032363
20.10.2,20,10,ims,3,3/8,1254.6043475032363,1254.6043475032363
20.10.2,20,10,ims,4,4/8,1254.6043475032363,1254.6043475032363
20.10.2,20,10,ims,5,5/8,1254.6043475032363,1254.6043475032363
20.10.2,20,10,ims,6,6/8,1254.6043475032363,1254.6043475032363
20.10.2,20,10,ims,7,7/8,1254.6043475032363,1254.6043475032363
20.10.2,20,10,ims,8,8/8,1254.6043475032363,1254.6043475032363
20.10.2,20,1,sats,0,0/8,1888.6999618257737,1254.6043475032363
20.10.2,20,1,sats,1,1/8,1254.6043475032363,1254.6043475032363
20.10.2,20,1,sats,2,2/8,1254.6043475032363,1254.6043475032363
20.10.2,20,1,sats,3,3/8,1254.6043475032363,1254.6043475032363
20.10.2,20,1,sats,4,4/8,1254.6043475032363,1254.6043475032363
20.10.2,20,1,sats,5,5/8,1254.6043475032363,1254.6043475032363
20.10.2,20,1,sats,6,6/8,1254.6043475032363,1254.6043475032363
20.10.2,20,1,sats,7,7/8,1254.6043475032363,1254.6043475032363
20.10.2,20,1,sats,8,8/8,1254.6043475032363,1254.6043475032363
20.10.2,20,2,sats,0,0/8,1916.8838932549097,1254.6043475032363
20.10.2,20,2,sats,1,1/8,1254.6043475032363,1254.6043475032363
20.10.2,20,2,sats,2,2/8,1254.6043475032363,1254.6043475032363
20.10.2,20,2,sats,3,3/8,1254.6043475032363,1254.6043475032363
20.10.2,20,2,sats,4,4/8,1254.6043475032363,1254.6043475032363
20.10.2,20,2,sats,5,5/8,1254.6043475032363,1254.6043475032363
20.10.2,20,2,sats,6,6/8,1254.6043475032363,1254.6043475032363
20.10.2,20,2,sats,7,7/8,1254.6043475032363,1254.6043475032363
20.10.2,20,2,sats,8,8/8,1254.6043475032363,1254.6043475032363
20.10.2,20,3,sats,0,0/8,1857.0008677841738,1254.6043475032363
20.10.2,20,3,sats,1,1/8,1254.6043475032363,1254.6043475032363
20.10.2,20,3,sats,2,2/8,1254.6043475032363,1254.6043475032363
20.10.2,20,3,sats,3,3/8,1254.6043475032363,1254.6043475032363
20.10.2,20,3,sats,4,4/8,1254.6043475032363,1254.6043475032363
20.10.2,20,3,sats,5,5/8,1254.6043475032363,1254.6043475032363
20.10.2,20,3,sats,6,6/8,1254.6043475032363,1254.6043475032363
20.10.2,20,3,sats,7,7/8,1254.6043475032363,1254.6043475032363
20.10.2,20,3,sats,8,8/8,1254.6043475032363,1254.6043475032363
20.10.2,20,4,sats,0,0/8,2215.3491575825547,1254.6043475032363
20.10.2,20,4,sats,1,1/8,1254.6043475032363,1254.6043475032363
20.10.2,20,4,sats,2,2/8,1254.6043475032363,1254.6043475032363
20.10.2,20,4,sats,3,3/8,1254.6043475032363,1254.6043475032363
20.10.2,20,4,sats,4,4/8,1254.6043475032363,1254.6043475032363
20.10.2,20,4,sats,5,5/8,1254.6043475032363,1254.6043475032363
20.10.2,20,4,sats,6,6/8,1254.6043475032363,1254.6043475032363
20.10.2,20,4,sats,7,7/8,1254.6043475032363,1254.6043475032363
20.10.2,20,4,sats,8,8/8,1254.6043475032363,1254.6043475032363
20.10.2,20,5,sats,0,0/8,2342.9480917516285,1254.6043475032363
20.10.2,20,5,sats,1,1/8,1254.6043475032363,1254.6043475032363
20.10.2,20,5,sats,2,2/8,1254.6043475032363,1254.6043475032363
20.10.2,20,5,sats,3,3/8,1254.6043475032363,1254.6043475032363
20.10.2,20,5,sats,4,4/8,1254.6043475032363,1254.6043475032363
20.10.2,20,5,sats,5,5/8,1254.6043475032363,1254.6043475032363
20.10.2,20,5,sats,6,6/8,1254.6043475032363,1254.6043475032363
20.10.2,20,5,sats,7,7/8,1254.6043475032363,1254.6043475032363
20.10.2,20,5,sats,8,8/8,1254.6043475032363,1254.6043475032363
20.10.2,20,6,sats,0,0/8,1808.9571139136306,1254.6043475032363
20.10.2,20,6,sats,1,1/8,1254.6043475032363,1254.6043475032363
20.10.2,20,6,sats,2,2/8,1254.6043475032363,1254.6043475032363
20.10.2,20,6,sats,3,3/8,1254.6043475032363,1254.6043475032363
20.10.2,20,6,sats,4,4/8,1254.6043475032363,1254.6043475032363
20.10.2,20,6,sats,5,5/8,1254.6043475032363,1254.6043475032363
20.10.2,20,6,sats,6,6/8,1254.6043475032363,1254.6043475032363
20.10.2,20,6,sats,7,7/8,1254.6043475032363,1254.6043475032363
20.10.2,20,6,sats,8,8/8,1254.6043475032363,1254.6043475032363
20.10.2,20,7,sats,0,0/8,1940.0630429079051,1254.6043475032363
20.10.2,20,7,sats,1,1/8,1254.6043475032363,1254.6043475032363
20.10.2,20,7,sats,2,2/8,1254.6043475032363,1254.6043475032363
20.10.2,20,7,sats,3,3/8,1254.6043475032363,1254.6043475032363
20.10.2,20,7,sats,4,4/8,1254.6043475032363,1254.6043475032363
20.10.2,20,7,sats,5,5/8,1254.6043475032363,1254.6043475032363
20.10.2,20,7,sats,6,6/8,1254.6043475032363,1254.6043475032363
