instance,n,set,Tn,run,seed,bks,ims-final,coop-final,delta_coop,ims-evals,coop-evals
50.10.1,50,held-out,2.0,7,700,1893.3764241835136,1893.3764241835136,1893.3764241835136,0.0,71920829,73856492
50.10.1,50,held-out,2.0,8,800,1893.3764241835136,1893.3764241835136,1893.3764241835136,0.0,71207747,73835578
50.10.1,50,held-out,2.0,9,900,1893.3764241835136,1893.3764241835136,1893.3764241835136,0.0,71553704,74091316
50.10.1,50,held-out,2.0,10,1000,1893.3764241835136,1893.3764241835136,1893.3764241835136,0.0,71743340,74265780
50.10.2,50,held-out,2.0,1,100,1551.8213832018114,1545.1204889657313,1544.8554615787334,0.017152538516609486,72303013,73969251
50.10.2,50,held-out,2.0,2,200,1551.8213832018114,1544.8554615787332,1543.6861586127707,0.07569012085878703,71394875,73776203
50.10.2,50,held-out,2.0,3,300,1551.8213832018114,1543.6861586127707,1543.6861586127707,0.0,71290453,72833495
50.10.2,50,held-out,2.0,4,400,1551.8213832018114,1543.6861586127707,1543.6861586127707,0.0,71189283,73867868
50.10.2,50,held-out,2.0,5,500,1551.8213832018114,1543.6861586127707,1543.6861586127707,0.0,71135376,73156741
50.10.2,50,held-out,2.0,6,600,1551.8213832018114,1544.8554615787332,1543.6861586127707,0.07569012085878703,71673180,73945200
50.10.2,50,held-out,2.0,7,700,1551.8213832018114,1544.8554615787332,1543.6861586127707,0.07569012085878703,71518796,73774567
50.10.2,50,held-out,2.0,8,800,1551.8213832018114,1551.4082903386693,1543.6861586127707,0.49774980409656755,71441891,73835104
50.10.2,50,held-out,2.0,9,900,1551.8213832018114,1543.6861586127707,1543.6861586127707,0.0,71371247,73814963
50.10.2,50,held-out,2.0,10,1000,1551.8213832018114,1544.8554615787334,1543.6861586127707,0.07569012085880174,72254421,73880628
50.10.3,50,held-out,2.0,1,100,1512.4058810954446,1511.2011884729018,1511.2011884729018,0.0,69558774,72012872
50.10.3,50,held-out,2.0,2,200,1512.4058810954446,1512.4058810954446,1511.2011884729018,0.07965405567387861,69069862,71724219
50.10.3,50,held-out,2.0,3,300,1512.4058810954446,1511.2011884729018,1511.2011884729018,0.0,69783231,72163806
50.10.3,50,held-out,2.0,4,400,1512.4058810954446,1511.0050516725973,1513.567189981597,-0.16956517161630597,69127335,72156779
50.10.3,50,held-out,2.0,5,500,1512.4058810954446,1511.2011884729018,1511.2011884729018,0.0,69039888,71962216
50.10.3,50,held-out,2.0,6,600,1512.4058810954446,1513.567189981597,1511.2011884729018,0.1563195558384184,69519808,71797650
50.10.3,50,held-out,2.0,7,700,1512.4058810954446,1515.0832657199758,1511.2011884729018,0.25622864002984086,70082554,71796521
50.10.3,50,held-out,2.0,8,800,1512.4058810954446,1511.2011884729018,1511.0050516725973,0.012978867526079038,70015445,71890020
50.10.3,50,held-out,2.0,9,900,1512.4058810954446,1511.0050516725973,1511.0050516725973,0.0,69785932,70753230
50.10.3,50,held-out,2.0,10,1000,1512.4058810954446,1511.0050516725973,1511.2011884729018,-0.012980552254760337,69881875,72068694
50.10.4,50,held-out,2.0,1,100,1455.8578212932475,1455.8578212932475,1454.1799370070466,0.11525055961236681,69643319,71878655
50.10.4,50,held-out,2.0,2,200,1455.8578212932475,1455.8578212932475,1455.8578212932475,0.0,69021780,72094908
50.10.4,50,held-out,2.0,3,300,1455.8578212932475,1455.8578212932475,1455.8578212932475,0.0,69292927,70802223
50.10.4,50,held-out,2.0,4,400,1455.8578212932475,1455.8578212932475,1455.8578212932475,0.0,70219360,72280098
50.10.4,50,held-out,2.0,5,500,1455.8578212932475,1455.8578212932475,1455.8578212932475,0.0,69375992,72286897
50.10.4,50,held-out,2.0,6,600,1455.8578212932475,1455.8578212932475,1455.673172241442,0.012683178886349717,70331377,71051186
50.10.4,50,held-out,2.0,7,700,1455.8578212932475,1455.8578212932475,1455.8578212932475,0.0,69083913,72253560
50.10.4,50,held-out,2.0,8,800,1455.8578212932475,1455.8578212932475,1455.8578212932475,0.0,69482799,72100802
50.10.4,50,held-out,2.0,9,900,1455.8578212932475,1455.8578212932475,1455.8578212932475,0.0,69800824,72282012
50.10.4,50,held-out,2.0,10,1000,1455.8578212932475,1455.8578212932475,1455.8578212932475,0.0,69099427,72282826
50.20.1,50,held-out,2.0,1,100,4182.09111960489,4182.09111960489,4182.09111960489,0.0,77050950,80352867
50.20.1,50,held-out,2.0,2,200,4182.09111960489,4182.09111960489,4182.09111960489,0.0,77985992,78387156
50.20.1,50,held-out,2.0,3,300,4182.09111960489,4182.09111960489,4194.048484882342,-0.2859183345240279,78141296,80795472
50.20.1,50,held-out,2.0,4,400,4182.09111960489,4182.09111960489,4182.09111960489,0.0,77746454,80696607
50.20.1,50,held-out,2.0,5,500,4182.09111960489,4182.09111960489,4182.09111960489,0.0,77714137,79989735
50.20.1,50,held-out,2.0,6,600,4182.09111960489,4182.09111960489,4182.09111960489,0.0,79575671,80198188
50.20.1,50,held-out,2.0,7,700,4182.09111960489,4182.09111960489,4182.09111960489,0.0,76579586,79849704
50.20.1,50,held-out,2.0,8,800,4182.09111960489,4182.09111960489,4182.09111960489,0.0,78728010,80430917
50.20.1,50,held-out,2.0,9,900,4182.09111960489,4194.048484882342,4182.09111960489,0.28510317228216353,77689425,80601757
50.20.1,50,held-out,2.0,10,1000,4182.09111960489,4182.09111960489,4182.09111960489,0.0,78154001,80110834
50.20.2,50,held-out,2.0,1,100,4239.8820130716895,4239.8820130716895,4239.8820130716895,0.0,77738775,80553762
50.20.2,50,held-out,2.0,2,200,4239.8820130716895,4239.8820130716895,4239.8820130716895,0.0,77806766,80529386
50.20.2,50,held-out,2.0,3,300,4239.8820130716895,4239.8820130716895,4239.8820130716895,0.0,77983410,80605793
50.20.2,50,held-out,2.0,4,400,4239.8820130716895,4239.8820130716895,4239.8820130716895,0.0,76709521,80162342
50.20.2,50,held-out,2.0,5,500,4239.8820130716895,4239.8820130716895,4239.8820130716895,0.0,77175462,80394959
50.20.2,50,held-out,2.0,6,600,4239.8820130716895,4239.8820130716895,4239.8820130716895,0.0,78072469,80569812
50.20.2,50,held-out,2.0,7,700,4239.8820130716895,4239.8820130716895,4239.8820130716895,0.0,76092920,80135073
50.20.2,50,held-out,2.0,8,800,4239.8820130716895,4239.8820130716895,4239.8820130716895,0.0,76454110,80479592
50.20.2,50,held-out,2.0,9,900,4239.8820130716895,4239.8820130716895,4239.8820130716895,0.0,77153149,80540438
50.20.2,50,held-out,2.0,10,1000,4239.8820130716895,4239.8820130716895,4239.8820130716895,0.0,77232227,78863150
50.20.3,50,held-out,2.0,1,100,4711.898720148452,4711.898720148452,4711.898720148452,0.0,75573664,77648423
50.20.3,50,held-out,2.0,2,200,4711.898720148452,4700.008218819873,4711.898720148452,-0.2529889475717761,75976190,77991431
50.20.3,50,held-out,2.0,3,300,4711.898720148452,4711.898720148452,4688.616785800633,0.49410939688207045,75812912,78255639
50.20.3,50,held-out,2.0,4,400,4711.898720148452,4711.898720148452,4614.738181391734,2.062025194668396,74173358,78169055
50.20.3,50,held-out,2.0,5,500,4711.898720148452,4711.898720148452,4711.898720148452,0.0,75130716,78181292
50.20.3,50,held-out,2.0,6,600,4711.898720148452,4614.738181391734,4711.898720148452,-2.1054398957779368,74236736,78266917
50.20.3,50,held-out,2.0,7,700,4711.898720148452,4711.898720148452,4688.616785800633,0.49410939688207045,75086869,78255419
50.20.3,50,held-out,2.0,8,800,4711.898720148452,4711.898720148452,4528.882763562043,3.8841233111361007,74610408,78380642
50.20.3,50,held-out,2.0,9,900,4711.898720148452,4711.898720148452,4646.937877606128,1.378655323480259,75583706,78150062
50.20.3,50,held-out,2.0,10,1000,4711.898720148452,4654.39869498903,4596.790403689767,1.237717159066862,74856616,78265029
50.20.4,50,held-out,2.0,1,100,4531.5985742643925,4529.6603036857105,4529.6603036857105,0.0,79365647,82040639
50.20.4,50,held-out,2.0,2,200,4531.5985742643925,4529.6603036857105,4529.6603036857105,0.0,78881520,81372973
50.20.4,50,held-out,2.0,3,300,4531.5985742643925,4561.371302199013,4529.6603036857105,0.6952075683471592,78459573,81725922
50.20.4,50,held-out,2.0,4,400,4531.5985742643925,4529.6603036857105,4529.6603036857105,0.0,78731383,80195136
50.20.4,50,held-out,2.0,5,500,4531.5985742643925,4529.6603036857105,4529.6603036857105,0.0,78518541,81787240
50.20.4,50,held-out,2.0,6,600,4531.5985742643925,4529.6603036857105,4529.6603036857105,0.0,78541725,81805572
50.20.4,50,held-out,2.0,7,700,4531.5985742643925,4529.6603036857105,4611.172244095568,-1.7995155253371384,78677471,81697992
50.20.4,50,held-out,2.0,8,800,4531.5985742643925,4529.6603036857105,4529.6603036857105,0.0,79085310,82027513
50.20.4,50,held-out,2.0,9,900,4531.5985742643925,4529.6603036857105,4529.6603036857105,0.0,79506835,81779152
50.20.4,50,held-out,2.0,10,1000,4531.5985742643925,4531.5985742643925,4529.6603036857105,0.042772336227876476,79039513,81828736
50.30.1,50,held-out,2.0,1,100,8873.783828187867,8873.783828187865,8873.783828187865,0.0,80993601,83629542
50.30.1,50,held-out,2.0,2,200,8873.783828187867,8873.783828187865,8873.783828187865,0.0,80661251,82321942
50.30.1,50,held-out,2.0,3,300,8873.783828187867,8873.783828187865,8873.783828187865,0.0,80677741,83735193
50.30.1,50,held-out,2.0,4,400,8873.783828187867,8873.783828187865,8873.783828187865,0.0,81967113,83852833
50.30.1,50,held-out,2.0,5,500,8873.783828187867,8873.783828187865,8873.783828187865,0.0,81470406,83847792
50.30.1,50,held-out,2.0,6,600,8873.783828187867,8873.783828187865,8873.783828187865,0.0,80766572,83378077
50.30.1,50,held-out,2.0,7,700,8873.783828187867,8873.783828187865,8873.783828187865,0.0,82186217,83882839
50.30.1,50,held-out,2.0,8,800,8873.783828187867,8873.783828187865,8873.783828187865,0.0,81642098,83789770
50.30.1,50,held-out,2.0,9,900,8873.783828187867,8873.783828187865,8873.783828187865,0.0,81185226,83617299
50.30.1,50,held-out,2.0,10,1000,8873.783828187867,8873.783828187865,8873.783828187865,0.0,81188330,83938475
50.30.2,50,held-out,2.0,1,100,8019.961154560939,8019.961154560939,8019.961154560939,0.0,82406864,84370824
50.30.2,50,held-out,2.0,2,200,8019.961154560939,8019.961154560939,8019.961154560939,0.0,80839271,84459643
50.30.2,50,held-out,2.0,3,300,8019.961154560939,8019.961154560939,8019.961154560939,0.0,81576168,84341963
50.30.2,50,held-out,2.0,4,400,8019.961154560939,8019.961154560939,8019.961154560939,0.0,81375068,84382120
50.30.2,50,held-out,2.0,5,500,8019.961154560939,8019.961154560939,8019.961154560939,0.0,81239611,84291005
50.30.2,50,held-out,2.0,6,600,8019.961154560939,8019.961154560939,8019.961154560939,0.0,81739946,82988301
50.30.2,50,held-out,2.0,7,700,8019.961154560939,8019.961154560939,8019.961154560939,0.0,80864594,84492747
50.30.2,50,held-out,2.0,8,800,8019.961154560939,8019.961154560939,8019.961154560939,0.0,81221293,84379305
50.30.2,50,held-out,2.0,9,900,8019.961154560939,8019.961154560939,8019.961154560939,0.0,81424889,84495496
50.30.2,50,held-out,2.0,10,1000,8019.961154560939,8019.961154560939,8019.961154560939,0.0,82823964,83455953
50.30.3,50,held-out,2.0,1,100,8908.103012671027,8908.103012671027,8908.103012671027,0.0,80217084,83767130
50.30.3,50,held-out,2.0,2,200,8908.103012671027,8908.103012671027,8908.103012671027,0.0,80173248,81735114
50.30.3,50,held-out,2.0,3,300,8908.103012671027,8908.103012671027,8908.103012671027,0.0,80051922,82498497
50.30.3,50,held-out,2.0,4,400,8908.103012671027,8908.103012671027,8908.103012671027,0.0,79529452,82983997
50.30.3,50,held-out,2.0,5,500,8908.103012671027,8908.103012671027,8908.103012671027,0.0,79847032,83330729
50.30.3,50,held-out,2.0,6,600,8908.103012671027,8908.103012671027,8908.103012671027,0.0,80279657,81541455
50.30.3,50,held-out,2.0,7,700,8908.103012671027,8908.103012671027,8908.103012671027,0.0,80725827,83496790
50.30.3,50,held-out,2.0,8,800,8908.103012671027,8908.103012671027,8908.103012671027,0.0,80440482,83422749
50.30.3,50,held-out,2.0,9,900,8908.103012671027,8908.103012671027,8908.103012671027,0.0,80048540,83080523
50.30.3,50,held-out,2.0,10,1000,8908.103012671027,8908.103012671027,8908.103012671027,0.0,80930547,82128283
50.30.4,50,held-out,2.0,1,100,8811.661300005724,8811.661300005724,8811.661300005724,0.0,80019802,82975947
50.30.4,50,held-out,2.0,2,200,8811.661300005724,8811.661300005724,8811.661300005724,0.0,80521086,82920819
50.30.4,50,held-out,2.0,3,300,8811.661300005724,8811.661300005724,8811.661300005724,0.0,80984398,83026382
50.30.4,50,held-out,2.0,4,400,8811.661300005724,8811.661300005724,8811.661300005724,0.0,80922917,83180249
50.30.4,50,held-out,2.0,5,500,8811.661300005724,8811.661300005724,8811.661300005724,0.0,80358217,82907567
50.30.4,50,held-out,2.0,6,600,8811.661300005724,8811.661300005724,8811.661300005724,0.0,80644227,83265985
50.30.4,50,held-out,2.0,7,700,8811.661300005724,8811.661300005724,8811.661300005724,0.0,81387469,83008441
50.30.4,50,held-out,2.0,8,800,8811.661300005724,8811.661300005724,8811.661300005724,0.0,81093795,83146201
50.30.4,50,held-out,2.0,9,900,8811.661300005724,8811.661300005724,8811.661300005724,0.0,80680307,83077166
50.30.4,50,held-out,2.0,10,1000,8811.661300005724,8811.661300005724,8811.661300005724,0.0,80105914,82461955
50.40.1,50,held-out,2.0,1,100,14408.673370992698,14370.598986537252,14370.598986537252,0.0,78490654,80938284
50.40.1,50,held-out,2.0,2,200,14408.673370992698,14370.598986537252,14372.510564949152,-0.013302009287790665,77865743,80829272
50.40.1,50,held-out,2.0,3,300,14408.673370992698,14370.598986537252,14370.598986537252,0.0,78653743,80258971
50.40.1,50,held-out,2.0,4,400,14408.673370992698,14370.598986537252,14368.635749041407,0.013661486885026468,77170195,80871489
50.40.1,50,held-out,2.0,5,500,14408.673370992698,14402.385569729808,14368.635749041407,0.23433493378579393,78859641,80808755
50.40.1,50,held-out,2.0,6,600,14408.673370992698,14402.385569729808,14370.598986537252,0.22070359829390318,78318510,80935277
50.40.1,50,held-out,2.0,7,700,14408.673370992698,14368.635749041407,14370.598986537252,-0.013663353502273235,77458231,80706218
50.40.1,50,held-out,2.0,8,800,14408.673370992698,14368.875113483191,14370.598986537252,-0.011997272162547864,77552120,80651018
50.40.1,50,held-out,2.0,9,900,14408.673370992698,14370.598986537252,14368.635749041407,0.013661486885026468,77928649,80843884
50.40.1,50,held-out,2.0,10,1000,14408.673370992698,14385.33047657982,14368.635749041407,0.11605383390804723,77271733,79251252
50.40.2,50,held-out,2.0,1,100,14334.608383894823,14473.367495952687,14334.608383894822,0.9587202984838727,78488519,81369924
50.40.2,50,held-out,2.0,2,200,14334.608383894823,14334.608383894822,14334.608383894822,0.0,79411784,79746851
50.40.2,50,held-out,2.0,3,300,14334.608383894823,14488.631393411493,14484.939184273477,0.025483491420007637,78655774,81405396
50.40.2,50,held-out,2.0,4,400,14334.608383894823,14402.335987788294,14488.631393411495,-0.5991764509338675,78249137,80940146
50.40.2,50,held-out,2.0,5,500,14334.608383894823,14334.608383894825,14334.608383894822,2.5378989852133274e-14,78475006,81125846
50.40.2,50,held-out,2.0,6,600,14334.608383894823,14338.177800279138,14334.608383894823,0.02489449101576245,77889631,81268928
50.40.2,50,held-out,2.0,7,700,14334.608383894823,14407.209741281837,14334.608383894822,0.5039237901769835,78742881,80493130
50.40.2,50,held-out,2.0,8,800,14334.608383894823,14334.608383894825,14334.608383894822,2.5378989852133274e-14,79086304,81586779
50.40.2,50,held-out,2.0,9,900,14334.608383894823,14402.33598778829,14334.608383894822,0.47025429729520857,78966268,81519637
50.40.2,50,held-out,2.0,10,1000,14334.608383894823,14334.611685525575,14334.608383894822,2.303257894838158e-05,77914231,81260636
50.40.3,50,held-out,2.0,1,100,12527.925293145607,12472.459799760998,12472.459799760998,0.0,78890438,81191620
50.40.3,50,held-out,2.0,2,200,12527.925293145607,12472.459799760998,12472.459799760998,0.0,78198127,80785867
50.40.3,50,held-out,2.0,3,300,12527.925293145607,12472.459799760998,12472.459799760998,0.0,77925544,81177019
50.40.3,50,held-out,2.0,4,400,12527.925293145607,12472.459799760998,12472.459799760998,0.0,78404705,81194837
50.40.3,50,held-out,2.0,5,500,12527.925293145607,12472.459799760998,12472.459799760998,0.0,78133149,80754763
50.40.3,50,held-out,2.0,6,600,12527.925293145607,12472.459799760998,12472.459799760998,0.0,78080258,79919600
50.40.3,50,held-out,2.0,7,700,12527.925293145607,12472.459799760998,12472.459799760998,0.0,77507304,80676032
50.40.3,50,held-out,2.0,8,800,12527.925293145607,12522.012471872447,12472.459799760998,0.39572450692535965,78428443,81136931
50.40.3,50,held-out,2.0,9,900,12527.925293145607,12472.459799760998,12472.459799760998,0.0,78963662,79708165
50.40.3,50,held-out,2.0,10,1000,12527.925293145607,12472.459799760998,12472.459799760998,0.0,77699403,81064021
50.40.4,50,held-out,2.0,1,100,12992.72316097867,12992.723160978669,12992.723160978669,0.0,78858940,81662903
50.40.4,50,held-out,2.0,2,200,12992.72316097867,12992.723160978669,12992.723160978669,0.0,78287798,81526593
50.40.4,50,held-out,2.0,3,300,12992.72316097867,12992.723160978669,12992.723160978669,0.0,78730071,81243139
50.40.4,50,held-out,2.0,4,400,12992.72316097867,12992.723160978669,12992.723160978669,0.0,78354898,81708516
50.40.4,50,held-out,2.0,5,500,12992.72316097867,12992.723160978669,12992.723160978669,0.0,79626977,81680625
50.40.4,50,held-out,2.0,6,600,12992.72316097867,12992.723160978669,12992.723160978669,0.0,78955373,80821179
50.40.4,50,held-out,2.0,7,700,12992.72316097867,12992.723160978669,12992.723160978669,0.0,79315755,81566832
50.40.4,50,held-out,2.0,8,800,12992.72316097867,12992.723160978669,12992.723160978669,0.0,78151598,81665827
50.40.4,50,held-out,2.0,9,900,12992.72316097867,12992.723160978669,12992.723160978669,0.0,79143794,81458788
50.40.4,50,held-out,2.0,10,1000,12992.72316097867,12992.723160978669,12992.723160978669,0.0,79114987,81602531
100.10.1,100,held-out,10.0,1,100,1563.2556451543076,1559.4607834953479,1544.0472548280381,0.9883883474621342,353623149,360364343
100.10.1,100,held-out,10.0,2,200,1563.2556451543076,1560.0780143511952,1541.602983805144,1.1842376071003424,354859244,359183121
100.10.1,100,held-out,10.0,3,300,1563.2556451543076,1560.0780143511952,1554.7149820659436,0.34376692934051745,353108541,359992936
100.10.1,100,held-out,10.0,4,400,1563.2556451543076,1561.089771156686,1551.8212415382027,0.5937217570528248,354277928,360217415
100.10.1,100,held-out,10.0,5,500,1563.2556451543076,1560.0780143511952,1558.20435266476,0.1201005122307482,351913016,359914554
100.10.1,100,held-out,10.0,6,600,1563.2556451543076,1560.0780143511952,1553.3001166129252,0.4344588973064129,354208316,359935196
100.10.1,100,held-out,10.0,7,700,1563.2556451543076,1561.0684124444215,1542.2646511955177,1.2045443427722473,350359107,357787476
100.10.1,100,held-out,10.0,8,800,1563.2556451543076,1558.3566784896989,1559.492197096819,-0.07286641259949231,354856708,358421398
100.10.1,100,held-out,10.0,9,900,1563.2556451543076,1555.9032815292487,1559.4607834953479,-0.22864544398946157,353605808,359301291
100.10.1,100,held-out,10.0,10,1000,1563.2556451543076,1559.4607834953479,1559.7757882779435,-0.020199596291843442,353560320,359814575
100.10.2,100,held-out,10.0,1,100,1579.871987611483,1578.8167728114183,1565.2361916711448,0.8601746177354369,354290075,361260829
100.10.2,100,held-out,10.0,2,200,1579.871987611483,1554.5164233608957,1554.4567738646674,0.0038371737558963686,352169677,355357716
100.10.2,100,held-out,10.0,3,300,1579.871987611483,1576.7896316974914,1559.4730648363993,1.098216687437874,355350000,356624055
100.10.2,100,held-out,10.0,4,400,1579.871987611483,1572.825478329376,1562.7187940404679,0.6425814197544184,355077726,360436266
100.10.2,100,held-out,10.0,5,500,1579.871987611483,1565.897785372972,1563.461247668057,0.15560004795170643,355172964,356681505
100.10.2,100,held-out,10.0,6,600,1579.871987611483,1570.0408134188988,1579.274553224483,-0.5881210046684712,351434466,361403102
100.10.2,100,held-out,10.0,7,700,1579.871987611483,1557.4904366398227,1570.7230554123198,-0.8496115585175289,354796135,361512736
100.10.2,100,held-out,10.0,8,800,1579.871987611483,1572.2885582936065,1547.9979548737576,1.5449201923984768,353093646,356623929
100.10.2,100,held-out,10.0,9,900,1579.871987611483,1576.4610114618272,1563.4220557276485,0.8271029628628656,355920882,358055785
100.10.2,100,held-out,10.0,10,1000,1579.871987611483,1575.8489324501493,1565.4145235947901,0.6621452501246807,354323920,355029619
100.10.3,100,held-out,10.0,1,100,1516.067161387965,1519.1654519143972,1512.0284863385982,0.46979514751373674,353117064,359203420
100.10.3,100,held-out,10.0,2,200,1516.067161387965,1515.7567992706488,1507.811069954586,0.5242087200193445,352242308,359824801
100.10.3,100,held-out,10.0,3,300,1516.067161387965,1518.8896593952352,1510.0944842855286,0.5790529322063159,353964342,360063081
100.10.3,100,held-out,10.0,4,400,1516.067161387965,1515.6364590192159,1516.8511169668043,-0.08014177412797517,351747850,359997381
100.10.3,100,held-out,10.0,5,500,1516.067161387965,1519.934605443161,1502.8821777684009,1.1219185097630042,352730181,357925112
100.10.3,100,held-out,10.0,6,600,1516.067161387965,1516.8511169668043,1495.3738527003616,1.4159111613663227,351761195,358970272
100.10.3,100,held-out,10.0,7,700,1516.067161387965,1510.0944842855286,1498.7237657405285,0.7529806024276604,352894136,358663300
100.10.3,100,held-out,10.0,8,800,1516.067161387965,1516.8511169668043,1505.4751898836869,0.7499699183309078,351928360,359748289
100.10.3,100,held-out,10.0,9,900,1516.067161387965,1517.430068962578,1517.1873244048945,0.015997083664578107,352879340,359687348
100.10.3,100,held-out,10.0,10,1000,1516.067161387965,1510.0944842855286,1510.9978411608415,-0.05982121547449869,352355535,359950102
100.10.4,100,held-out,10.0,1,100,1566.1742203960607,1564.6337889019371,1564.6337889019371,0.0,355066200,360897458
100.10.4,100,held-out,10.0,2,200,1566.1742203960607,1564.6337889019371,1564.6337889019371,0.0,354651202,360998068
100.10.4,100,held-out,10.0,3,300,1566.1742203960607,1564.6337889019371,1563.7445014220666,0.05683678098851627,355592653,360422330
100.10.4,100,held-out,10.0,4,400,1566.1742203960607,1565.2849329161897,1562.2489400315246,0.193957842487434,356219435,360361199
100.10.4,100,held-out,10.0,5,500,1566.1742203960607,1566.1742203960603,1564.6337889019371,0.09835633060883801,356730302,360319111
100.10.4,100,held-out,10.0,6,600,1566.1742203960607,1566.1742203960607,1564.6337889019371,0.09835633060886703,354898387,361794893
100.10.4,100,held-out,10.0,7,700,1566.1742203960607,1566.1742203960607,1564.6337889019371,0.09835633060886703,355568175,361463879
100.10.4,100,held-out,10.0,8,800,1566.1742203960607,1563.1790172221354,1563.7445014220666,-0.0361752680723756,356072593,361479142
100.10.4,100,held-out,10.0,9,900,1566.1742203960607,1566.1742203960603,1563.138227511395,0.19384771152072683,351381544,361361285
100.10.4,100,held-out,10.0,10,1000,1566.1742203960607,1565.2849329161897,1563.7445014220666,0.09841220992610296,355285290,362548328
100.20.1,100,held-out,10.0,1,100,4302.306833796588,4302.3056571779625,4302.3056571779625,0.0,356357383,360983552
100.20.1,100,held-out,10.0,2,200,4302.306833796588,4302.3056571779625,4302.3056571779625,0.0,355204808,362672172
100.20.1,100,held-out,10.0,3,300,4302.306833796588,4302.3056571779625,4302.3056571779625,0.0,355644927,361721165
100.20.1,100,held-out,10.0,4,400,4302.306833796588,4302.306833796588,4302.3056571779625,2.7348552085586093e-05,356607101,358050795
100.20.1,100,held-out,10.0,5,500,4302.306833796588,4302.3056571779625,4302.306833796588,-2.734855956502115e-05,352201441,360323101
100.20.1,100,held-out,10.0,6,600,4302.306833796588,4302.3056571779625,4302.3056571779625,0.0,357113638,360877381
100.20.1,100,held-out,10.0,7,700,4302.306833796588,4302.3056571779625,4302.3056571779625,0.0,352055762,361767875
100.20.1,100,held-out,10.0,8,800,4302.306833796588,4302.3056571779625,4302.3056571779625,0.0,356573163,359068447
100.20.1,100,held-out,10.0,9,900,4302.306833796588,4302.306833796588,4302.3056571779625,2.7348552085586093e-05,354234942,359721599
100.20.1,100,held-out,10.0,10,1000,4302.306833796588,4302.3056571779625,4302.3056571779625,0.0,354396170,360877433
100.20.2,100,held-out,10.0,1,100,4055.993734698326,4055.993734698326,4055.993734698326,0.0,355522592,364827887
100.20.2,100,held-out,10.0,2,200,4055.993734698326,4055.993734698326,4055.993734698326,0.0,356742764,364856766
100.20.2,100,held-out,10.0,3,300,4055.993734698326,4055.993734698326,4055.993734698326,0.0,356156436,365247899
100.20.2,100,held-out,10.0,4,400,4055.993734698326,4055.993734698326,4055.993734698326,0.0,356763326,365207193
100.20.2,100,held-out,10.0,5,500,4055.993734698326,4055.993734698326,4055.993734698326,0.0,356053131,364484695
100.20.2,100,held-out,10.0,6,600,4055.993734698326,4055.993734698326,4055.993734698326,0.0,355324531,364779614
100.20.2,100,held-out,10.0,7,700,4055.993734698326,4055.993734698326,4055.993734698326,0.0,356324195,365335076
100.20.2,100,held-out,10.0,8,800,4055.993734698326,4055.993734698326,4055.993734698326,0.0,356428375,365165128
100.20.2,100,held-out,10.0,9,900,4055.993734698326,4055.993734698326,4055.993734698326,0.0,354337152,364432588
100.20.2,100,held-out,10.0,10,1000,4055.993734698326,4055.993734698326,4055.993734698326,0.0,355963690,364257992
100.20.3,100,held-out,10.0,1,100,4196.026173564053,4196.026173564053,4196.026173564053,0.0,351743006,357172933
100.20.3,100,held-out,10.0,2,200,4196.026173564053,4196.026173564053,4196.026173564053,0.0,351695940,358198040
100.20.3,100,held-out,10.0,3,300,4196.026173564053,4196.026173564053,4196.026173564053,0.0,352052329,358361796
100.20.3,100,held-out,10.0,4,400,4196.026173564053,4196.026173564053,4196.026173564053,0.0,352919492,359099854
100.20.3,100,held-out,10.0,5,500,4196.026173564053,4196.026173564053,4196.026173564053,0.0,349684978,359782378
100.20.3,100,held-out,10.0,6,600,4196.026173564053,4196.026173564053,4196.026173564053,0.0,352895601,360908511
100.20.3,100,held-out,10.0,7,700,4196.026173564053,4196.026173564053,4196.026173564053,0.0,351028077,359167216
100.20.3,100,held-out,10.0,8,800,4196.026173564053,4196.026173564053,4196.026173564053,0.0,351017222,358744896
100.20.3,100,held-out,10.0,9,900,4196.026173564053,4196.026173564053,4196.026173564053,0.0,350751295,358703515
100.20.3,100,held-out,10.0,10,1000,4196.026173564053,4196.026173564053,4196.026173564053,0.0,354341701,359904496
100.20.4,100,held-out,10.0,1,100,4358.966956742628,4346.9294189178345,4269.873109261867,1.7726607043725664,350048869,360051619
100.20.4,100,held-out,10.0,2,200,4358.966956742628,4361.365838064575,4346.9294189178345,0.33100683782919377,351389942,360673775
100.20.4,100,held-out,10.0,3,300,4358.966956742628,4400.566961999983,4269.873109261867,2.9699321443507176,349390407,358832935
100.20.4,100,held-out,10.0,4,400,4358.966956742628,4346.9294189178345,4346.9294189178345,0.0,351132520,360582311
100.20.4,100,held-out,10.0,5,500,4358.966956742628,4358.966956742628,4346.9294189178345,0.27615574846635305,349432926,359319682
100.20.4,100,held-out,10.0,6,600,4358.966956742628,4269.873109261867,4269.873109261867,0.0,351695480,359755212
100.20.4,100,held-out,10.0,7,700,4358.966956742628,4410.845632936678,4346.9294189178345,1.449069392534809,351079067,360126011
100.20.4,100,held-out,10.0,8,800,4358.966956742628,4269.873109261867,4269.873109261867,0.0,350676201,359824728
100.20.4,100,held-out,10.0,9,900,4358.966956742628,4357.673192164701,4269.873109261867,2.0148386313297184,349489125,356745196
100.20.4,100,held-out,10.0,10,1000,4358.966956742628,4269.873109261867,4269.873109261867,0.0,350752188,359832289
100.30.1,100,held-out,10.0,1,100,8802.906637815562,8812.61043020927,8819.599088134879,-0.0793029259713123,379970629,388179421
